time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
932.1556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.1667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.1778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.1889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.2889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.3889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.4889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.5889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.6889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.7889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.8889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
932.9889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.0889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.1889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.2889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.3889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.4889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.5889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.6889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.7889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.8889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
933.9889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.0889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.1889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.2889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.3889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.4889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.5889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.6889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.7889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.8889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
934.9889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.0889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.1889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.2889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.3889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.4889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.5889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.6889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.7889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8112,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8223,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8334,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
935.8667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
