time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
145.7889,0.2525,0.79,-0.105,0.0,0.0,0.0
145.8,0.2525,0.79,-0.105,0.0002,0.0002,0.0002
145.8111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.8222,0.2525,0.79,-0.105,0.0005,0.0005,0.0005
145.8333,0.2525,0.79,-0.105,0.0005,0.0005,0.0005
145.8445,0.2525,0.79,-0.105,0.0005,0.0005,0.0005
145.8556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.8667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.8778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.8889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9444,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
145.9889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0444,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.0889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1445,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.1889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2444,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.2889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3445,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.3889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4444,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.4889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5444,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.5889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6445,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6778,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.6889,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7111,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7222,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7333,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7444,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7556,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
146.7667,0.2525,0.79,-0.105,0.0004,0.0004,0.0004
