time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
1018.722,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.7330000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.7439999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.7560000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.7669999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.778,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.789,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.8,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.811,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.822,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.8330000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.8439999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.8560000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.867,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.878,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.8889999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.9,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.9110000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.922,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.933,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.944,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.956,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.967,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.9780000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1018.9889999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.0,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.0110000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.0219999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.033,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.044,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.056,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.067,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.078,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.0889999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.1,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.1110000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.122,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.133,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.1439999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.1560000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.1669999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.178,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.189,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.2,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.211,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.222,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.2330000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.2439999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.2560000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.2669999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.278,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.289,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.3,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.311,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.322,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.3330000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.3439999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.3560000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.367,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.378,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.3889999999999,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.4,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.4110000000001,0.1425,0.7727,0.175,0.0,0.0,0.0
1019.422,0.1425,0.7727,0.175,0.0,0.0,0.0
