time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
282.4445,0.0,0.7727,0.175,0.0,0.0,0.0
282.4556,0.0,0.7727,0.175,0.0,0.0,0.0
282.4667,0.0,0.7727,0.175,0.0,0.0,0.0
282.4778,0.0,0.7727,0.175,0.0,0.0,0.0
282.4889,0.0,0.7727,0.175,0.0,0.0,0.0
282.5,0.0,0.7727,0.175,0.0,0.0,0.0
282.5111,0.0,0.7727,0.175,0.0,0.0,0.0
282.5222,0.0,0.7727,0.175,0.0,0.0,0.0
282.5333,0.0,0.7727,0.175,0.0,0.0,0.0
282.5445,0.0,0.7727,0.175,0.0,0.0,0.0
282.5556,0.0,0.7727,0.175,0.0,0.0,0.0
282.5667,0.0,0.7727,0.175,0.0,0.0,0.0
282.5778,0.0,0.7727,0.175,0.0,0.0,0.0
282.5889,0.0,0.7727,0.175,0.0,0.0,0.0
282.6,0.0,0.7727,0.175,0.0,0.0,0.0
282.6111,0.0,0.7727,0.175,0.0,0.0,0.0
282.6222,0.0,0.7727,0.175,0.0,0.0,0.0
282.6333,0.0,0.7727,0.175,0.0,0.0,0.0
282.6444,0.0,0.7727,0.175,0.0,0.0,0.0
282.6555,0.0,0.7727,0.175,0.0,0.0,0.0
282.6667,0.0,0.7727,0.175,0.0,0.0,0.0
282.6778,0.0,0.7727,0.175,0.0,0.0,0.0
282.6889,0.0,0.7727,0.175,0.0,0.0,0.0
282.7,0.0,0.7727,0.175,0.0,0.0,0.0
282.7111,0.0,0.7727,0.175,0.0,0.0,0.0
282.7222,0.0,0.7727,0.175,0.0,0.0,0.0
282.7333,0.0,0.7727,0.175,0.0,0.0,0.0
282.7444,0.0,0.7727,0.175,0.0,0.0,0.0
282.7556,0.0,0.7727,0.175,0.0,0.0,0.0
282.7667,0.0,0.7727,0.175,0.0,0.0,0.0
282.7778,0.0,0.7727,0.175,0.0,0.0,0.0
282.7889,0.0,0.7727,0.175,0.0,0.0,0.0
282.8,0.0,0.7727,0.175,0.0,0.0,0.0
282.8111,0.0,0.7727,0.175,0.0,0.0,0.0
282.8222,0.0,0.7727,0.175,0.0,0.0,0.0
282.8333,0.0,0.7727,0.175,0.0,0.0,0.0
282.8445,0.0,0.7727,0.175,0.0,0.0,0.0
282.8556,0.0,0.7727,0.175,0.0,0.0,0.0
282.8667,0.0,0.7727,0.175,0.0,0.0,0.0
282.8778,0.0,0.7727,0.175,0.0,0.0,0.0
282.8889,0.0,0.7727,0.175,0.0,0.0,0.0
282.9,0.0,0.7727,0.175,0.0,0.0,0.0
282.9111,0.0,0.7727,0.175,0.0,0.0,0.0
282.9222,0.0,0.7727,0.175,0.0,0.0,0.0
282.9333,0.0,0.7727,0.175,0.0,0.0,0.0
282.9445,0.0,0.7727,0.175,0.0,0.0,0.0
282.9556,0.0,0.7727,0.175,0.0,0.0,0.0
282.9667,0.0,0.7727,0.175,0.0,0.0,0.0
282.9778,0.0,0.7727,0.175,0.0,0.0,0.0
282.9889,0.0,0.7727,0.175,0.0,0.0,0.0
283.0,0.0,0.7727,0.175,0.0,0.0,0.0
283.0111,0.0,0.7727,0.175,0.0,0.0,0.0
283.0222,0.0,0.7727,0.175,0.0,0.0,0.0
283.0333,0.0,0.7727,0.175,0.0,0.0,0.0
283.0445,0.0,0.7727,0.175,0.0,0.0,0.0
283.0556,0.0,0.7727,0.175,0.0,0.0,0.0
283.0667,0.0,0.7727,0.175,0.0,0.0,0.0
283.0778,0.0,0.7727,0.175,0.0,0.0,0.0
283.0889,0.0,0.7727,0.175,0.0,0.0,0.0
