time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
678.1778,0.0,0.7727,0.175,0.0,0.0,0.0
678.1889,0.0,0.7727,0.175,0.0,0.0,0.0
678.2,0.0,0.7727,0.175,0.0,0.0,0.0
678.2111,0.0,0.7727,0.175,0.0,0.0,0.0
678.2222,0.0,0.7727,0.175,0.0,0.0,0.0
678.2333,0.0,0.7727,0.175,0.0,0.0,0.0
678.2444,0.0,0.7727,0.175,0.0,0.0,0.0
678.2556,0.0,0.7727,0.175,0.0,0.0,0.0
678.2667,0.0,0.7727,0.175,0.0,0.0,0.0
678.2778,0.0,0.7727,0.175,0.0,0.0,0.0
678.2889,0.0,0.7727,0.175,0.0,0.0,0.0
678.3,0.0,0.7727,0.175,0.0,0.0,0.0
678.3112,0.0,0.7727,0.175,0.0,0.0,0.0
678.3223,0.0,0.7727,0.175,0.0,0.0,0.0
678.3334,0.0,0.7727,0.175,0.0,0.0,0.0
678.3445,0.0,0.7727,0.175,0.0,0.0,0.0
678.3556,0.0,0.7727,0.175,0.0,0.0,0.0
678.3667,0.0,0.7727,0.175,0.0,0.0,0.0
678.3778,0.0,0.7727,0.175,0.0,0.0,0.0
678.3889,0.0,0.7727,0.175,0.0,0.0,0.0
678.4,0.0,0.7727,0.175,0.0,0.0,0.0
678.4111,0.0,0.7727,0.175,0.0,0.0,0.0
678.4222,0.0,0.7727,0.175,0.0,0.0,0.0
678.4333,0.0,0.7727,0.175,0.0,0.0,0.0
678.4445,0.0,0.7727,0.175,0.0,0.0,0.0
678.4556,0.0,0.7727,0.175,0.0,0.0,0.0
678.4667,0.0,0.7727,0.175,0.0,0.0,0.0
678.4778,0.0,0.7727,0.175,0.0,0.0,0.0
678.4889,0.0,0.7727,0.175,0.0,0.0,0.0
678.5,0.0,0.7727,0.175,0.0,0.0,0.0
678.5111,0.0,0.7727,0.175,0.0,0.0,0.0
678.5222,0.0,0.7727,0.175,0.0,0.0,0.0
678.5333,0.0,0.7727,0.175,0.0,0.0,0.0
678.5444,0.0,0.7727,0.175,0.0,0.0,0.0
678.5555,0.0,0.7727,0.175,0.0,0.0,0.0
678.5667,0.0,0.7727,0.175,0.0,0.0,0.0
678.5778,0.0,0.7727,0.175,0.0,0.0,0.0
678.5889,0.0,0.7727,0.175,0.0,0.0,0.0
678.6,0.0,0.7727,0.175,0.0,0.0,0.0
678.6111,0.0,0.7727,0.175,0.0,0.0,0.0
678.6223,0.0,0.7727,0.175,0.0,0.0,0.0
678.6334,0.0,0.7727,0.175,0.0,0.0,0.0
678.6445,0.0,0.7727,0.175,0.0,0.0,0.0
678.6556,0.0,0.7727,0.175,0.0,0.0,0.0
678.6667,0.0,0.7727,0.175,0.0,0.0,0.0
678.6778,0.0,0.7727,0.175,0.0,0.0,0.0
678.6889,0.0,0.7727,0.175,0.0,0.0,0.0
678.7,0.0,0.7727,0.175,0.0,0.0,0.0
678.7111,0.0,0.7727,0.175,0.0,0.0,0.0
678.7222,0.0,0.7727,0.175,0.0,0.0,0.0
678.7333,0.0,0.7727,0.175,0.0,0.0,0.0
678.7444,0.0,0.7727,0.175,0.0,0.0,0.0
678.7556,0.0,0.7727,0.175,0.0,0.0,0.0
678.7667,0.0,0.7727,0.175,0.0,0.0,0.0
678.7778,0.0,0.7727,0.175,0.0,0.0,0.0
678.7889,0.0,0.7727,0.175,0.0,0.0,0.0
678.8,0.0,0.7727,0.175,0.0,0.0,0.0
678.8112,0.0,0.7727,0.175,0.0,0.0,0.0
678.8223,0.0,0.7727,0.175,0.0,0.0,0.0
678.8334,0.0,0.7727,0.175,0.0,0.0,0.0
678.8445,0.0,0.7727,0.175,0.0,0.0,0.0
678.8556,0.0,0.7727,0.175,0.0,0.0,0.0
678.8667,0.0,0.7727,0.175,0.0,0.0,0.0
678.8778,0.0,0.7727,0.175,0.0,0.0,0.0
678.8889,0.0,0.7727,0.175,0.0,0.0,0.0
678.9,0.0,0.7727,0.175,0.0,0.0,0.0
678.9111,0.0,0.7727,0.175,0.0,0.0,0.0
678.9222,0.0,0.7727,0.175,0.0,0.0,0.0
678.9333,0.0,0.7727,0.175,0.0,0.0,0.0
678.9445,0.0,0.7727,0.175,0.0,0.0,0.0
678.9556,0.0,0.7727,0.175,0.0,0.0,0.0
678.9667,0.0,0.7727,0.175,0.0,0.0,0.0
678.9778,0.0,0.7727,0.175,0.0,0.0,0.0
678.9889,0.0,0.7727,0.175,0.0,0.0,0.0
679.0,0.0,0.7727,0.175,0.0,0.0,0.0
679.0111,0.0,0.7727,0.175,0.0,0.0,0.0
679.0222,0.0,0.7727,0.175,0.0,0.0,0.0
679.0333,0.0,0.7727,0.175,0.0,0.0,0.0
679.0444,0.0,0.7727,0.175,0.0,0.0,0.0
679.0555,0.0,0.7727,0.175,0.0,0.0,0.0
679.0667,0.0,0.7727,0.175,0.0,0.0,0.0
679.0778,0.0,0.7727,0.175,0.0,0.0,0.0
679.0889,0.0,0.7727,0.175,0.0,0.0,0.0
679.1,0.0,0.7727,0.175,0.0,0.0,0.0
679.1111,0.0,0.7727,0.175,0.0,0.0,0.0
679.1223,0.0,0.7727,0.175,0.0,0.0,0.0
679.1334,0.0,0.7727,0.175,0.0,0.0,0.0
679.1445,0.0,0.7727,0.175,0.0,0.0,0.0
679.1556,0.0,0.7727,0.175,0.0,0.0,0.0
679.1667,0.0,0.7727,0.175,0.0,0.0,0.0
679.1778,0.0,0.7727,0.175,0.0,0.0,0.0
679.1889,0.0,0.7727,0.175,0.0,0.0,0.0
679.2,0.0,0.7727,0.175,0.0,0.0,0.0
679.2111,0.0,0.7727,0.175,0.0,0.0,0.0
679.2222,0.0,0.7727,0.175,0.0,0.0,0.0
679.2333,0.0,0.7727,0.175,0.0,0.0,0.0
679.2444,0.0,0.7727,0.175,0.0,0.0,0.0
679.2556,0.0,0.7727,0.175,0.0,0.0,0.0
679.2667,0.0,0.7727,0.175,0.0,0.0,0.0
679.2778,0.0,0.7727,0.175,0.0,0.0,0.0
