time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
279.3222,0.0,0.7727,0.175,0.0,0.0,0.0
279.3333,0.0,0.7727,0.175,0.0,0.0,0.0
279.3445,0.0,0.7727,0.175,0.0,0.0,0.0
279.3556,0.0,0.7727,0.175,0.0,0.0,0.0
279.3667,0.0,0.7727,0.175,0.0,0.0,0.0
279.3778,0.0,0.7727,0.175,0.0,0.0,0.0
279.3889,0.0,0.7727,0.175,0.0,0.0,0.0
279.4,0.0,0.7727,0.175,0.0,0.0,0.0
279.4111,0.0,0.7727,0.175,0.0,0.0,0.0
279.4222,0.0,0.7727,0.175,0.0,0.0,0.0
279.4333,0.0,0.7727,0.175,0.0,0.0,0.0
279.4445,0.0,0.7727,0.175,0.0,0.0,0.0
279.4556,0.0,0.7727,0.175,0.0,0.0,0.0
279.4667,0.0,0.7727,0.175,0.0,0.0,0.0
279.4778,0.0,0.7727,0.175,0.0,0.0,0.0
279.4889,0.0,0.7727,0.175,0.0,0.0,0.0
279.5,0.0,0.7727,0.175,0.0,0.0,0.0
279.5111,0.0,0.7727,0.175,0.0,0.0,0.0
279.5222,0.0,0.7727,0.175,0.0,0.0,0.0
279.5333,0.0,0.7727,0.175,0.0,0.0,0.0
279.5445,0.0,0.7727,0.175,0.0,0.0,0.0
279.5556,0.0,0.7727,0.175,0.0,0.0,0.0
279.5667,0.0,0.7727,0.175,0.0,0.0,0.0
279.5778,0.0,0.7727,0.175,0.0,0.0,0.0
279.5889,0.0,0.7727,0.175,0.0,0.0,0.0
279.6,0.0,0.7727,0.175,0.0,0.0,0.0
279.6111,0.0,0.7727,0.175,0.0,0.0,0.0
279.6222,0.0,0.7727,0.175,0.0,0.0,0.0
279.6333,0.0,0.7727,0.175,0.0,0.0,0.0
279.6444,0.0,0.7727,0.175,0.0,0.0,0.0
279.6555,0.0,0.7727,0.175,0.0,0.0,0.0
279.6667,0.0,0.7727,0.175,0.0,0.0,0.0
279.6778,0.0,0.7727,0.175,0.0,0.0,0.0
279.6889,0.0,0.7727,0.175,0.0,0.0,0.0
279.7,0.0,0.7727,0.175,0.0,0.0,0.0
279.7111,0.0,0.7727,0.175,0.0,0.0,0.0
279.7222,0.0,0.7727,0.175,0.0,0.0,0.0
279.7333,0.0,0.7727,0.175,0.0,0.0,0.0
279.7444,0.0,0.7727,0.175,0.0,0.0,0.0
279.7556,0.0,0.7727,0.175,0.0,0.0,0.0
279.7667,0.0,0.7727,0.175,0.0,0.0,0.0
279.7778,0.0,0.7727,0.175,0.0,0.0,0.0
279.7889,0.0,0.7727,0.175,0.0,0.0,0.0
279.8,0.0,0.7727,0.175,0.0,0.0,0.0
279.8111,0.0,0.7727,0.175,0.0,0.0,0.0
279.8222,0.0,0.7727,0.175,0.0,0.0,0.0
279.8333,0.0,0.7727,0.175,0.0,0.0,0.0
279.8445,0.0,0.7727,0.175,0.0,0.0,0.0
279.8556,0.0,0.7727,0.175,0.0,0.0,0.0
279.8667,0.0,0.7727,0.175,0.0,0.0,0.0
279.8778,0.0,0.7727,0.175,0.0,0.0,0.0
279.8889,0.0,0.7727,0.175,0.0,0.0,0.0
279.9,0.0,0.7727,0.175,0.0,0.0,0.0
279.9111,0.0,0.7727,0.175,0.0,0.0,0.0
279.9222,0.0,0.7727,0.175,0.0,0.0,0.0
279.9333,0.0,0.7727,0.175,0.0,0.0,0.0
279.9445,0.0,0.7727,0.175,0.0,0.0,0.0
