time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
680.6334,0.0,0.7727,0.175,0.0,0.0,0.0
680.6445,0.0,0.7727,0.175,0.0,0.0,0.0
680.6556,0.0,0.7727,0.175,0.0,0.0,0.0
680.6667,0.0,0.7727,0.175,0.0,0.0,0.0
680.6778,0.0,0.7727,0.175,0.0,0.0,0.0
680.6889,0.0,0.7727,0.175,0.0,0.0,0.0
680.7,0.0,0.7727,0.175,0.0,0.0,0.0
680.7111,0.0,0.7727,0.175,0.0,0.0,0.0
680.7222,0.0,0.7727,0.175,0.0,0.0,0.0
680.7333,0.0,0.7727,0.175,0.0,0.0,0.0
680.7444,0.0,0.7727,0.175,0.0,0.0,0.0
680.7556,0.0,0.7727,0.175,0.0,0.0,0.0
680.7667,0.0,0.7727,0.175,0.0,0.0,0.0
680.7778,0.0,0.7727,0.175,0.0,0.0,0.0
680.7889,0.0,0.7727,0.175,0.0,0.0,0.0
680.8,0.0,0.7727,0.175,0.0,0.0,0.0
680.8112,0.0,0.7727,0.175,0.0,0.0,0.0
680.8223,0.0,0.7727,0.175,0.0,0.0,0.0
680.8334,0.0,0.7727,0.175,0.0,0.0,0.0
680.8445,0.0,0.7727,0.175,0.0,0.0,0.0
680.8556,0.0,0.7727,0.175,0.0,0.0,0.0
680.8667,0.0,0.7727,0.175,0.0,0.0,0.0
680.8778,0.0,0.7727,0.175,0.0,0.0,0.0
680.8889,0.0,0.7727,0.175,0.0,0.0,0.0
680.9,0.0,0.7727,0.175,0.0,0.0,0.0
680.9111,0.0,0.7727,0.175,0.0,0.0,0.0
680.9222,0.0,0.7727,0.175,0.0,0.0,0.0
680.9333,0.0,0.7727,0.175,0.0,0.0,0.0
680.9445,0.0,0.7727,0.175,0.0,0.0,0.0
680.9556,0.0,0.7727,0.175,0.0,0.0,0.0
680.9667,0.0,0.7727,0.175,0.0,0.0,0.0
680.9778,0.0,0.7727,0.175,0.0,0.0,0.0
680.9889,0.0,0.7727,0.175,0.0,0.0,0.0
681.0,0.0,0.7727,0.175,0.0,0.0,0.0
681.0111,0.0,0.7727,0.175,0.0,0.0,0.0
681.0222,0.0,0.7727,0.175,0.0,0.0,0.0
681.0333,0.0,0.7727,0.175,0.0,0.0,0.0
681.0444,0.0,0.7727,0.175,0.0,0.0,0.0
681.0555,0.0,0.7727,0.175,0.0,0.0,0.0
681.0667,0.0,0.7727,0.175,0.0,0.0,0.0
681.0778,0.0,0.7727,0.175,0.0,0.0,0.0
681.0889,0.0,0.7727,0.175,0.0,0.0,0.0
681.1,0.0,0.7727,0.175,0.0,0.0,0.0
681.1111,0.0,0.7727,0.175,0.0,0.0,0.0
681.1223,0.0,0.7727,0.175,0.0,0.0,0.0
681.1334,0.0,0.7727,0.175,0.0,0.0,0.0
681.1445,0.0,0.7727,0.175,0.0,0.0,0.0
681.1556,0.0,0.7727,0.175,0.0,0.0,0.0
681.1667,0.0,0.7727,0.175,0.0,0.0,0.0
681.1778,0.0,0.7727,0.175,0.0,0.0,0.0
681.1889,0.0,0.7727,0.175,0.0,0.0,0.0
681.2,0.0,0.7727,0.175,0.0,0.0,0.0
681.2111,0.0,0.7727,0.175,0.0,0.0,0.0
681.2222,0.0,0.7727,0.175,0.0,0.0,0.0
681.2333,0.0,0.7727,0.175,0.0,0.0,0.0
681.2444,0.0,0.7727,0.175,0.0,0.0,0.0
681.2556,0.0,0.7727,0.175,0.0,0.0,0.0
681.2667,0.0,0.7727,0.175,0.0,0.0,0.0
681.2778,0.0,0.7727,0.175,0.0,0.0,0.0
681.2889,0.0,0.7727,0.175,0.0,0.0,0.0
681.3,0.0,0.7727,0.175,0.0,0.0,0.0
681.3112,0.0,0.7727,0.175,0.0,0.0,0.0
681.3223,0.0,0.7727,0.175,0.0,0.0,0.0
681.3334,0.0,0.7727,0.175,0.0,0.0,0.0
681.3445,0.0,0.7727,0.175,0.0,0.0,0.0
681.3556,0.0,0.7727,0.175,0.0,0.0,0.0
681.3667,0.0,0.7727,0.175,0.0,0.0,0.0
681.3778,0.0,0.7727,0.175,0.0,0.0,0.0
681.3889,0.0,0.7727,0.175,0.0,0.0,0.0
681.4,0.0,0.7727,0.175,0.0,0.0,0.0
681.4111,0.0,0.7727,0.175,0.0,0.0,0.0
681.4222,0.0,0.7727,0.175,0.0,0.0,0.0
681.4333,0.0,0.7727,0.175,0.0,0.0,0.0
681.4445,0.0,0.7727,0.175,0.0,0.0,0.0
681.4556,0.0,0.7727,0.175,0.0,0.0,0.0
681.4667,0.0,0.7727,0.175,0.0,0.0,0.0
681.4778,0.0,0.7727,0.175,0.0,0.0,0.0
681.4889,0.0,0.7727,0.175,0.0,0.0,0.0
681.5,0.0,0.7727,0.175,0.0,0.0,0.0
681.5111,0.0,0.7727,0.175,0.0,0.0,0.0
681.5222,0.0,0.7727,0.175,0.0,0.0,0.0
681.5333,0.0,0.7727,0.175,0.0,0.0,0.0
681.5444,0.0,0.7727,0.175,0.0,0.0,0.0
681.5555,0.0,0.7727,0.175,0.0,0.0,0.0
681.5667,0.0,0.7727,0.175,0.0,0.0,0.0
681.5778,0.0,0.7727,0.175,0.0,0.0,0.0
681.5889,0.0,0.7727,0.175,0.0,0.0,0.0
681.6,0.0,0.7727,0.175,0.0,0.0,0.0
681.6111,0.0,0.7727,0.175,0.0,0.0,0.0
681.6223,0.0,0.7727,0.175,0.0,0.0,0.0
681.6334,0.0,0.7727,0.175,0.0,0.0,0.0
681.6445,0.0,0.7727,0.175,0.0,0.0,0.0
681.6556,0.0,0.7727,0.175,0.0,0.0,0.0
681.6667,0.0,0.7727,0.175,0.0,0.0,0.0
681.6778,0.0,0.7727,0.175,0.0,0.0,0.0
681.6889,0.0,0.7727,0.175,0.0,0.0,0.0
681.7,0.0,0.7727,0.175,0.0,0.0,0.0
681.7111,0.0,0.7727,0.175,0.0,0.0,0.0
681.7222,0.0,0.7727,0.175,0.0,0.0,0.0
681.7333,0.0,0.7727,0.175,0.0,0.0,0.0
681.7444,0.0,0.7727,0.175,0.0,0.0,0.0
681.7556,0.0,0.7727,0.175,0.0,0.0,0.0
681.7667,0.0,0.7727,0.175,0.0,0.0,0.0
681.7778,0.0,0.7727,0.175,0.0,0.0,0.0
681.7889,0.0,0.7727,0.175,0.0,0.0,0.0
681.8,0.0,0.7727,0.175,0.0,0.0,0.0
681.8112,0.0,0.7727,0.175,0.0,0.0,0.0
