time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
246.6889,-0.0075,0.79,-0.105,0.0,0.0,0.0
246.7,-0.0075,0.79,-0.105,0.0002,0.0002,0.0002
246.7111,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.7222,-0.0075,0.79,-0.105,0.0005,0.0005,0.0005
246.7333,-0.0075,0.79,-0.105,0.0005,0.0005,0.0005
246.7444,-0.0075,0.79,-0.105,0.0005,0.0005,0.0005
246.7556,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.7667,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.7778,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.7889,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8111,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8222,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8333,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8445,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8556,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8667,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8778,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.8889,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9111,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9222,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9333,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9445,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9556,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9667,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9778,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
246.9889,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0111,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0222,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0333,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0444,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0556,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0667,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0778,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.0889,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1111,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1222,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1333,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1445,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1556,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1667,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1778,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
247.1889,-0.0075,0.79,-0.105,0.0004,0.0004,0.0004
