time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
829.8223,0.0525,0.79,0.055,0,0,0
829.8334,0.0525,0.79,0.055,0,0,0
829.8445,0.0525,0.79,0.055,0,0,0
829.8556,0.0525,0.79,0.055,0,0,0
829.8667,0.0525,0.79,0.055,0,0,0
829.8778,0.0525,0.79,0.055,0,0,0
829.8889,0.0525,0.79,0.055,0,0,0
829.9,0.0525,0.79,0.055,0,0,0
829.9111,0.0525,0.79,0.055,0,0,0
829.9222,0.0525,0.79,0.055,0,0,0
829.9333,0.0525,0.79,0.055,0,0,0
829.9445,0.0525,0.79,0.055,0,0,0
829.9556,0.0525,0.79,0.055,0,0,0
829.9667,0.0525,0.79,0.055,0,0,0
829.9778,0.0525,0.79,0.055,0,0,0
829.9889,0.0525,0.79,0.055,0,0,0
830.0,0.0525,0.79,0.055,0,0,0
830.0111,0.0525,0.79,0.055,0,0,0
830.0222,0.0525,0.79,0.055,0,0,0
830.0333,0.0525,0.79,0.055,0,0,0
830.0445,0.0525,0.79,0.055,0,0,0
830.0556,0.0525,0.79,0.055,0,0,0
830.0667,0.0525,0.79,0.055,0,0,0
830.0778,0.0525,0.79,0.055,0,0,0
830.0889,0.0525,0.79,0.055,0,0,0
830.1,0.0525,0.79,0.055,0,0,0
830.1111,0.0525,0.79,0.055,0,0,0
830.1223,0.0525,0.79,0.055,0,0,0
830.1334,0.0525,0.79,0.055,0,0,0
830.1445,0.0525,0.79,0.055,0,0,0
830.1556,0.0525,0.79,0.055,0,0,0
830.1667,0.0525,0.79,0.055,0,0,0
830.1778,0.0525,0.79,0.055,0,0,0
830.1889,0.0525,0.79,0.055,0,0,0
830.2,0.0525,0.79,0.055,0,0,0
830.2111,0.0525,0.79,0.055,0,0,0
830.2222,0.0525,0.79,0.055,0,0,0
830.2333,0.0525,0.79,0.055,0,0,0
830.2444,0.0525,0.79,0.055,0,0,0
830.2556,0.0525,0.79,0.055,0,0,0
830.2667,0.0525,0.79,0.055,0,0,0
830.2778,0.0525,0.79,0.055,0,0,0
830.2889,0.0525,0.79,0.055,0,0,0
830.3,0.0525,0.79,0.055,0,0,0
830.3112,0.0525,0.79,0.055,0,0,0
830.3223,0.0525,0.79,0.055,0,0,0
830.3334,0.0525,0.79,0.055,0,0,0
830.3445,0.0525,0.79,0.055,0,0,0
830.3556,0.0525,0.79,0.055,0,0,0
830.3667,0.0525,0.79,0.055,0,0,0
830.3778,0.0525,0.79,0.055,0,0,0
830.3889,0.0525,0.79,0.055,0,0,0
830.4,0.0525,0.79,0.055,0,0,0
830.4111,0.0525,0.79,0.055,0,0,0
830.4222,0.0525,0.79,0.055,0,0,0
830.4333,0.0525,0.79,0.055,0,0,0
830.4445,0.0525,0.79,0.055,0,0,0
830.4556,0.0525,0.79,0.055,0,0,0
830.4667,0.0525,0.79,0.055,0,0,0
830.4778,0.0525,0.79,0.055,0,0,0
830.4889,0.0525,0.79,0.055,0,0,0
830.5,0.0525,0.79,0.055,0,0,0
830.5111,0.0525,0.79,0.055,0,0,0
830.5222,0.0525,0.79,0.055,0,0,0
830.5333,0.0525,0.79,0.055,0,0,0
830.5445,0.0525,0.79,0.055,0,0,0
830.5556,0.0525,0.79,0.055,0,0,0
830.5667,0.0525,0.79,0.055,0,0,0
830.5778,0.0525,0.79,0.055,0,0,0
830.5889,0.0525,0.79,0.055,0,0,0
830.6,0.0525,0.79,0.055,0,0,0
830.6111,0.0525,0.79,0.055,0,0,0
830.6223,0.0525,0.79,0.055,0,0,0
830.6334,0.0525,0.79,0.055,0,0,0
830.6445,0.0525,0.79,0.055,0,0,0
830.6556,0.0525,0.79,0.055,0,0,0
830.6667,0.0525,0.79,0.055,0,0,0
830.6778,0.0525,0.79,0.055,0,0,0
830.6889,0.0525,0.79,0.055,0,0,0
830.7,0.0525,0.79,0.055,0,0,0
830.7111,0.0525,0.79,0.055,0,0,0
830.7222,0.0525,0.79,0.055,0,0,0
830.7333,0.0525,0.79,0.055,0,0,0
830.7444,0.0525,0.79,0.055,0,0,0
830.7556,0.0525,0.79,0.055,0,0,0
830.7667,0.0525,0.79,0.055,0,0,0
830.7778,0.0525,0.79,0.055,0,0,0
830.7889,0.0525,0.79,0.055,0,0,0
830.8,0.0525,0.79,0.055,0,0,0
830.8112,0.0525,0.79,0.055,0,0,0
830.8223,0.0525,0.79,0.055,0,0,0
830.8334,0.0525,0.79,0.055,0,0,0
830.8445,0.0525,0.79,0.055,0,0,0
830.8556,0.0525,0.79,0.055,0,0,0
830.8667,0.0525,0.79,0.055,0,0,0
830.8778,0.0525,0.79,0.055,0,0,0
830.8889,0.0525,0.79,0.055,0,0,0
830.9,0.0525,0.79,0.055,0,0,0
830.9111,0.0525,0.79,0.055,0,0,0
830.9222,0.0525,0.79,0.055,0,0,0
830.9333,0.0525,0.79,0.055,0,0,0
830.9445,0.0525,0.79,0.055,0,0,0
830.9556,0.0525,0.79,0.055,0,0,0
830.9667,0.0525,0.79,0.055,0,0,0
830.9778,0.0525,0.79,0.055,0,0,0
830.9889,0.0525,0.79,0.055,0,0,0
831.0,0.0525,0.79,0.055,0,0,0
831.0111,0.0525,0.79,0.055,0,0,0
831.0222,0.0525,0.79,0.055,0,0,0
831.0333,0.0525,0.79,0.055,0,0,0
831.0445,0.0525,0.79,0.055,0,0,0
