time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
259.8778,-0.2475,0.79,-0.105,0.0,0.0,0.0
259.8889,-0.2475,0.79,-0.105,0.0002,0.0002,0.0002
259.9,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
259.9111,-0.2475,0.79,-0.105,0.0005,0.0005,0.0005
259.9222,-0.2475,0.79,-0.105,0.0005,0.0005,0.0005
259.9333,-0.2475,0.79,-0.105,0.0005,0.0005,0.0005
259.9445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
259.9556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
259.9667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
259.9778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
259.9889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.0889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1555,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.1889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2444,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.2889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.3889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4111,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4222,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4333,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4445,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4556,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4667,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4778,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.4889,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
260.5,-0.2475,0.79,-0.105,0.0004,0.0004,0.0004
