time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
103.2444,0.0,0.7727,0.175,0.0,0.0,0.0
103.2556,0.0,0.7727,0.175,0.0,0.0,0.0
103.2667,0.0,0.7727,0.175,0.0,0.0,0.0
103.2778,0.0,0.7727,0.175,0.0,0.0,0.0
103.2889,0.0,0.7727,0.175,0.0,0.0,0.0
103.3,0.0,0.7727,0.175,0.0,0.0,0.0
103.3111,0.0,0.7727,0.175,0.0,0.0,0.0
103.3222,0.0,0.7727,0.175,0.0,0.0,0.0
103.3333,0.0,0.7727,0.175,0.0,0.0,0.0
103.3444,0.0,0.7727,0.175,0.0,0.0,0.0
103.3556,0.0,0.7727,0.175,0.0,0.0,0.0
103.3667,0.0,0.7727,0.175,0.0,0.0,0.0
103.3778,0.0,0.7727,0.175,0.0,0.0,0.0
103.3889,0.0,0.7727,0.175,0.0,0.0,0.0
103.4,0.0,0.7727,0.175,0.0,0.0,0.0
103.4111,0.0,0.7727,0.175,0.0,0.0,0.0
103.4222,0.0,0.7727,0.175,0.0,0.0,0.0
103.4333,0.0,0.7727,0.175,0.0,0.0,0.0
103.4445,0.0,0.7727,0.175,0.0,0.0,0.0
103.4556,0.0,0.7727,0.175,0.0,0.0,0.0
103.4667,0.0,0.7727,0.175,0.0,0.0,0.0
103.4778,0.0,0.7727,0.175,0.0,0.0,0.0
103.4889,0.0,0.7727,0.175,0.0,0.0,0.0
103.5,0.0,0.7727,0.175,0.0,0.0,0.0
103.5111,0.0,0.7727,0.175,0.0,0.0,0.0
103.5222,0.0,0.7727,0.175,0.0,0.0,0.0
103.5333,0.0,0.7727,0.175,0.0,0.0,0.0
103.5444,0.0,0.7727,0.175,0.0,0.0,0.0
103.5556,0.0,0.7727,0.175,0.0,0.0,0.0
103.5667,0.0,0.7727,0.175,0.0,0.0,0.0
103.5778,0.0,0.7727,0.175,0.0,0.0,0.0
103.5889,0.0,0.7727,0.175,0.0,0.0,0.0
103.6,0.0,0.7727,0.175,0.0,0.0,0.0
103.6111,0.0,0.7727,0.175,0.0,0.0,0.0
103.6222,0.0,0.7727,0.175,0.0,0.0,0.0
103.6333,0.0,0.7727,0.175,0.0,0.0,0.0
103.6444,0.0,0.7727,0.175,0.0,0.0,0.0
103.6556,0.0,0.7727,0.175,0.0,0.0,0.0
103.6667,0.0,0.7727,0.175,0.0,0.0,0.0
103.6778,0.0,0.7727,0.175,0.0,0.0,0.0
103.6889,0.0,0.7727,0.175,0.0,0.0,0.0
103.7,0.0,0.7727,0.175,0.0,0.0,0.0
103.7111,0.0,0.7727,0.175,0.0,0.0,0.0
103.7222,0.0,0.7727,0.175,0.0,0.0,0.0
103.7333,0.0,0.7727,0.175,0.0,0.0,0.0
103.7444,0.0,0.7727,0.175,0.0,0.0,0.0
103.7556,0.0,0.7727,0.175,0.0,0.0,0.0
103.7667,0.0,0.7727,0.175,0.0,0.0,0.0
103.7778,0.0,0.7727,0.175,0.0,0.0,0.0
103.7889,0.0,0.7727,0.175,0.0,0.0,0.0
103.8,0.0,0.7727,0.175,0.0,0.0,0.0
103.8111,0.0,0.7727,0.175,0.0,0.0,0.0
103.8222,0.0,0.7727,0.175,0.0,0.0,0.0
103.8333,0.0,0.7727,0.175,0.0,0.0,0.0
103.8444,0.0,0.7727,0.175,0.0,0.0,0.0
103.8556,0.0,0.7727,0.175,0.0,0.0,0.0
103.8667,0.0,0.7727,0.175,0.0,0.0,0.0
103.8778,0.0,0.7727,0.175,0.0,0.0,0.0
103.8889,0.0,0.7727,0.175,0.0,0.0,0.0
103.9,0.0,0.7727,0.175,0.0,0.0,0.0
103.9111,0.0,0.7727,0.175,0.0,0.0,0.0
103.9222,0.0,0.7727,0.175,0.0,0.0,0.0
103.9333,0.0,0.7727,0.175,0.0,0.0,0.0
103.9445,0.0,0.7727,0.175,0.0,0.0,0.0
103.9556,0.0,0.7727,0.175,0.0,0.0,0.0
103.9667,0.0,0.7727,0.175,0.0,0.0,0.0
103.9778,0.0,0.7727,0.175,0.0,0.0,0.0
103.9889,0.0,0.7727,0.175,0.0,0.0,0.0
104.0,0.0,0.7727,0.175,0.0,0.0,0.0
104.0111,0.0,0.7727,0.175,0.0,0.0,0.0
104.0222,0.0,0.7727,0.175,0.0,0.0,0.0
104.0333,0.0,0.7727,0.175,0.0,0.0,0.0
104.0444,0.0,0.7727,0.175,0.0,0.0,0.0
104.0556,0.0,0.7727,0.175,0.0,0.0,0.0
104.0667,0.0,0.7727,0.175,0.0,0.0,0.0
104.0778,0.0,0.7727,0.175,0.0,0.0,0.0
104.0889,0.0,0.7727,0.175,0.0,0.0,0.0
104.1,0.0,0.7727,0.175,0.0,0.0,0.0
104.1111,0.0,0.7727,0.175,0.0,0.0,0.0
104.1222,0.0,0.7727,0.175,0.0,0.0,0.0
104.1333,0.0,0.7727,0.175,0.0,0.0,0.0
104.1444,0.0,0.7727,0.175,0.0,0.0,0.0
104.1556,0.0,0.7727,0.175,0.0,0.0,0.0
104.1667,0.0,0.7727,0.175,0.0,0.0,0.0
104.1778,0.0,0.7727,0.175,0.0,0.0,0.0
104.1889,0.0,0.7727,0.175,0.0,0.0,0.0
104.2,0.0,0.7727,0.175,0.0,0.0,0.0
104.2111,0.0,0.7727,0.175,0.0,0.0,0.0
104.2222,0.0,0.7727,0.175,0.0,0.0,0.0
104.2333,0.0,0.7727,0.175,0.0,0.0,0.0
104.2444,0.0,0.7727,0.175,0.0,0.0,0.0
104.2556,0.0,0.7727,0.175,0.0,0.0,0.0
104.2667,0.0,0.7727,0.175,0.0,0.0,0.0
104.2778,0.0,0.7727,0.175,0.0,0.0,0.0
104.2889,0.0,0.7727,0.175,0.0,0.0,0.0
104.3,0.0,0.7727,0.175,0.0,0.0,0.0
104.3111,0.0,0.7727,0.175,0.0,0.0,0.0
104.3222,0.0,0.7727,0.175,0.0,0.0,0.0
104.3333,0.0,0.7727,0.175,0.0,0.0,0.0
104.3444,0.0,0.7727,0.175,0.0,0.0,0.0
104.3556,0.0,0.7727,0.175,0.0,0.0,0.0
104.3667,0.0,0.7727,0.175,0.0,0.0,0.0
104.3778,0.0,0.7727,0.175,0.0,0.0,0.0
104.3889,0.0,0.7727,0.175,0.0,0.0,0.0
104.4,0.0,0.7727,0.175,0.0,0.0,0.0
104.4111,0.0,0.7727,0.175,0.0,0.0,0.0
104.4222,0.0,0.7727,0.175,0.0,0.0,0.0
104.4333,0.0,0.7727,0.175,0.0,0.0,0.0
104.4445,0.0,0.7727,0.175,0.0,0.0,0.0
104.4556,0.0,0.7727,0.175,0.0,0.0,0.0
104.4667,0.0,0.7727,0.175,0.0,0.0,0.0
104.4778,0.0,0.7727,0.175,0.0,0.0,0.0
104.4889,0.0,0.7727,0.175,0.0,0.0,0.0
104.5,0.0,0.7727,0.175,0.0,0.0,0.0
104.5111,0.0,0.7727,0.175,0.0,0.0,0.0
104.5222,0.0,0.7727,0.175,0.0,0.0,0.0
104.5333,0.0,0.7727,0.175,0.0,0.0,0.0
104.5444,0.0,0.7727,0.175,0.0,0.0,0.0
104.5556,0.0,0.7727,0.175,0.0,0.0,0.0
104.5667,0.0,0.7727,0.175,0.0,0.0,0.0
104.5778,0.0,0.7727,0.175,0.0,0.0,0.0
104.5889,0.0,0.7727,0.175,0.0,0.0,0.0
104.6,0.0,0.7727,0.175,0.0,0.0,0.0
104.6111,0.0,0.7727,0.175,0.0,0.0,0.0
104.6222,0.0,0.7727,0.175,0.0,0.0,0.0
104.6333,0.0,0.7727,0.175,0.0,0.0,0.0
104.6444,0.0,0.7727,0.175,0.0,0.0,0.0
104.6556,0.0,0.7727,0.175,0.0,0.0,0.0
104.6667,0.0,0.7727,0.175,0.0,0.0,0.0
104.6778,0.0,0.7727,0.175,0.0,0.0,0.0
104.6889,0.0,0.7727,0.175,0.0,0.0,0.0
104.7,0.0,0.7727,0.175,0.0,0.0,0.0
104.7111,0.0,0.7727,0.175,0.0,0.0,0.0
104.7222,0.0,0.7727,0.175,0.0,0.0,0.0
104.7333,0.0,0.7727,0.175,0.0,0.0,0.0
104.7444,0.0,0.7727,0.175,0.0,0.0,0.0
104.7556,0.0,0.7727,0.175,0.0,0.0,0.0
104.7667,0.0,0.7727,0.175,0.0,0.0,0.0
104.7778,0.0,0.7727,0.175,0.0,0.0,0.0
104.7889,0.0,0.7727,0.175,0.0,0.0,0.0
104.8,0.0,0.7727,0.175,0.0,0.0,0.0
104.8111,0.0,0.7727,0.175,0.0,0.0,0.0
104.8222,0.0,0.7727,0.175,0.0,0.0,0.0
104.8333,0.0,0.7727,0.175,0.0,0.0,0.0
104.8444,0.0,0.7727,0.175,0.0,0.0,0.0
104.8556,0.0,0.7727,0.175,0.0,0.0,0.0
104.8667,0.0,0.7727,0.175,0.0,0.0,0.0
104.8778,0.0,0.7727,0.175,0.0,0.0,0.0
104.8889,0.0,0.7727,0.175,0.0,0.0,0.0
104.9,0.0,0.7727,0.175,0.0,0.0,0.0
