time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
773.7556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.7667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.7778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.7889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8112,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8223,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8334,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8445,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.8889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9222,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9333,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9445,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
773.9889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0222,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0333,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0444,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.0889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1223,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1334,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1445,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.1889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2222,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2333,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2444,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.2889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3112,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3223,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3334,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3445,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.3889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4222,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4333,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4445,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.4889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5222,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5333,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5444,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.5889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6223,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6334,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6445,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6667,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6778,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.6889,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.7,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.7111,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.7222,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.7333,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.7444,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
774.7556,0.0525,0.79,0.165,-0.0022,-0.0022,-0.0022
