time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
659.4,0.0,0.7727,0.175,0.0,0.0,0.0
659.4111,0.0,0.7727,0.175,0.0,0.0,0.0
659.4222,0.0,0.7727,0.175,0.0,0.0,0.0
659.4333,0.0,0.7727,0.175,0.0,0.0,0.0
659.4445,0.0,0.7727,0.175,0.0,0.0,0.0
659.4556,0.0,0.7727,0.175,0.0,0.0,0.0
659.4667,0.0,0.7727,0.175,0.0,0.0,0.0
659.4778,0.0,0.7727,0.175,0.0,0.0,0.0
659.4889,0.0,0.7727,0.175,0.0,0.0,0.0
659.5,0.0,0.7727,0.175,0.0,0.0,0.0
659.5111,0.0,0.7727,0.175,0.0,0.0,0.0
659.5222,0.0,0.7727,0.175,0.0,0.0,0.0
659.5333,0.0,0.7727,0.175,0.0,0.0,0.0
659.5444,0.0,0.7727,0.175,0.0,0.0,0.0
659.5555,0.0,0.7727,0.175,0.0,0.0,0.0
659.5667,0.0,0.7727,0.175,0.0,0.0,0.0
659.5778,0.0,0.7727,0.175,0.0,0.0,0.0
659.5889,0.0,0.7727,0.175,0.0,0.0,0.0
659.6,0.0,0.7727,0.175,0.0,0.0,0.0
659.6111,0.0,0.7727,0.175,0.0,0.0,0.0
659.6223,0.0,0.7727,0.175,0.0,0.0,0.0
659.6334,0.0,0.7727,0.175,0.0,0.0,0.0
659.6445,0.0,0.7727,0.175,0.0,0.0,0.0
659.6556,0.0,0.7727,0.175,0.0,0.0,0.0
659.6667,0.0,0.7727,0.175,0.0,0.0,0.0
659.6778,0.0,0.7727,0.175,0.0,0.0,0.0
659.6889,0.0,0.7727,0.175,0.0,0.0,0.0
659.7,0.0,0.7727,0.175,0.0,0.0,0.0
659.7111,0.0,0.7727,0.175,0.0,0.0,0.0
659.7222,0.0,0.7727,0.175,0.0,0.0,0.0
659.7333,0.0,0.7727,0.175,0.0,0.0,0.0
659.7444,0.0,0.7727,0.175,0.0,0.0,0.0
659.7556,0.0,0.7727,0.175,0.0,0.0,0.0
659.7667,0.0,0.7727,0.175,0.0,0.0,0.0
659.7778,0.0,0.7727,0.175,0.0,0.0,0.0
659.7889,0.0,0.7727,0.175,0.0,0.0,0.0
659.8,0.0,0.7727,0.175,0.0,0.0,0.0
659.8112,0.0,0.7727,0.175,0.0,0.0,0.0
659.8223,0.0,0.7727,0.175,0.0,0.0,0.0
659.8334,0.0,0.7727,0.175,0.0,0.0,0.0
659.8445,0.0,0.7727,0.175,0.0,0.0,0.0
659.8556,0.0,0.7727,0.175,0.0,0.0,0.0
659.8667,0.0,0.7727,0.175,0.0,0.0,0.0
659.8778,0.0,0.7727,0.175,0.0,0.0,0.0
659.8889,0.0,0.7727,0.175,0.0,0.0,0.0
659.9,0.0,0.7727,0.175,0.0,0.0,0.0
659.9111,0.0,0.7727,0.175,0.0,0.0,0.0
659.9222,0.0,0.7727,0.175,0.0,0.0,0.0
659.9333,0.0,0.7727,0.175,0.0,0.0,0.0
659.9445,0.0,0.7727,0.175,0.0,0.0,0.0
659.9556,0.0,0.7727,0.175,0.0,0.0,0.0
659.9667,0.0,0.7727,0.175,0.0,0.0,0.0
659.9778,0.0,0.7727,0.175,0.0,0.0,0.0
659.9889,0.0,0.7727,0.175,0.0,0.0,0.0
660.0,0.0,0.7727,0.175,0.0,0.0,0.0
660.0111,0.0,0.7727,0.175,0.0,0.0,0.0
660.0222,0.0,0.7727,0.175,0.0,0.0,0.0
